First_pokemon,Second_pokemon,Winner
725,421,421
462,199,462
642,139,139
401,71,71
677,529,677
221,93,93
702,554,702
223,466,466
761,18,18
3,335,3
519,108,519
265,132,132
374,429,429
118,730,730
352,335,335
406,234,234
593,272,272
221,280,280
677,734,677
134,210,134
88,102,88
167,491,167
281,424,424
495,314,314
108,469,469
364,167,364
694,417,694
504,498,498
483,458,483
780,289,780
725,24,24
708,735,708
751,271,271
64,439,64
700,800,700
648,798,648
77,523,523
189,79,79
744,138,138
624,554,554
503,380,503
191,668,668
96,39,39
88,538,538
88,486,486
301,632,301
402,578,402
387,709,709
560,638,638
314,228,314
26,52,26
287,559,287
449,380,380
377,603,603
140,376,140
450,42,42
467,466,467
720,345,345
693,461,693
389,496,496
327,777,777
768,153,153
175,292,175
621,234,234
334,255,334
676,751,751
161,757,161
194,765,765
139,516,139
649,572,649
386,504,504
722,441,441
451,428,428
190,79,79
265,127,127
84,11,84
735,143,735
356,107,107
530,169,169
55,400,55
44,204,44
274,386,274
334,269,269
667,488,667
510,403,403
370,292,370
5,412,5
368,349,349
612,347,612
519,624,519
671,539,539
149,29,29
313,138,138
734,133,133
140,286,286
128,34,34
126,675,126
289,403,403
304,597,597
495,439,495
352,4,4
282,216,216
760,84,84
128,49,128
711,546,711
311,590,590
503,468,503
409,642,409
229,304,229
380,8,8
583,606,583
167,596,596
769,201,769
219,377,219
712,49,712
668,56,668
17,629,629
753,206,206
718,429,429
250,69,69
189,330,330
109,795,109
208,289,208
111,152,152
588,599,588
478,225,225
262,416,262
574,623,574
341,328,328
542,493,542
36,475,475
24,47,24
58,400,58
637,628,628
126,360,360
442,415,442
164,519,164
341,596,341
110,2,110
77,363,77
626,672,672
727,603,727
425,506,425
357,530,357
657,645,657
616,684,684
581,418,418
536,25,536
716,583,583
527,736,527
67,733,67
598,48,48
18,153,153
311,787,311
212,31,212
696,464,696
371,760,371
168,685,685
630,276,276
716,594,716
705,722,705
646,137,137
69,302,69
428,225,428
258,458,258
150,691,691
665,580,580
595,446,446
286,563,563
116,490,490
750,29,29
740,212,212
253,108,108
580,550,550
710,554,554
505,334,334
181,41,181
529,220,529
461,422,422
123,336,336
435,409,409
110,226,110
799,644,799
719,195,195
20,532,20
14,541,541
603,784,603
124,221,124
100,334,334
383,346,383
228,728,228
424,667,424
709,2,709
198,20,20
449,547,547
569,700,700
761,742,742
785,128,785
564,240,240
141,199,141
167,146,146
323,328,328
49,686,686
392,443,443
693,3,3
601,507,507
324,321,324
731,723,731
99,363,99
229,660,229
76,36,36
282,131,131
460,200,200
288,220,288
57,736,57
280,677,677
277,96,277
135,665,135
497,787,787
410,629,410
699,736,699
536,114,114
795,127,795
134,315,134
399,497,497
26,444,444
97,48,48
589,8,8
165,682,165
169,624,169
563,438,438
11,504,11
108,203,108
403,352,352
557,773,557
643,345,643
567,535,535
8,277,8
219,16,219
626,10,10
579,612,612
133,365,133
205,463,205
660,763,660
784,743,784
541,697,697
408,460,408
650,622,650
780,395,780
303,540,540
646,576,576
638,147,147
296,536,536
275,505,275
473,100,100
566,407,566
378,610,610
380,101,101
433,539,539
65,338,65
759,84,84
122,385,385
94,557,557
332,592,592
719,346,346
289,673,673
1,488,488
135,611,135
696,467,467
751,632,632
4,119,4
44,196,44
37,616,616
382,800,382
41,330,330
558,230,230
273,24,24
290,499,499
49,72,72
277,563,563
152,650,650
474,542,542
233,755,233
48,483,48
549,521,549
635,427,427
524,696,524
116,753,116
777,664,777
739,767,739
350,525,350
773,178,773
635,720,635
361,790,790
205,416,205
9,534,9
337,468,337
438,421,421
506,553,553
253,512,253
708,450,708
297,463,463
447,381,381
726,233,726
6,15,6
531,116,116
17,115,115
466,713,713
621,622,622
537,580,537
747,475,747
221,366,366
666,625,666
339,332,339
283,276,276
629,277,629
256,52,256
148,8,8
402,744,744
113,116,116
737,792,792
262,369,369
244,177,177
55,227,227
265,181,181
154,21,154
478,593,478
652,163,163
117,619,619
340,619,340
320,353,320
80,625,80
641,464,464
351,587,587
41,111,111
591,100,100
404,516,404
584,466,466
707,302,707
104,165,165
611,266,611
332,512,332
630,354,630
647,74,647
304,331,304
664,710,710
240,700,700
68,41,68
198,700,700
421,257,421
526,141,526
85,339,339
521,179,521
237,457,457
279,21,279
694,638,694
788,569,569
540,597,540
568,736,568
738,526,526
325,408,408
794,213,794
738,665,738
465,85,85
175,36,175
295,567,567
186,354,354
719,557,557
31,774,31
452,225,225
429,797,429
785,675,785
56,230,230
731,484,484
213,505,505
238,310,310
261,423,261
172,293,172
495,154,154
255,346,255
134,517,134
616,727,727
206,462,206
385,171,171
484,680,484
274,597,274
437,521,521
163,620,163
714,530,714
643,276,276
152,444,444
599,526,526
563,11,563
287,293,293
311,38,311
319,721,721
653,204,204
549,393,549
626,155,155
355,736,355
194,28,28
438,710,438
771,574,574
88,241,241
755,79,79
15,253,253
297,783,783
180,680,680
182,374,374
291,450,291
306,77,306
278,65,65
130,69,69
421,319,421
382,771,771
627,161,161
771,735,735
643,723,643
378,223,223
226,628,628
486,104,486
433,344,344
278,94,278
257,42,257
111,433,111
260,551,551
631,45,631
564,154,154
400,458,400
488,734,488
575,422,422
298,133,133
250,490,490
207,260,260
543,631,543
123,49,123
783,498,783
262,47,47
348,353,348
500,32,500
437,560,437
570,558,570
273,624,273
132,246,132
605,187,187
604,434,604
154,713,154
137,193,193
406,160,406
453,760,453
151,87,151
36,316,316
139,23,139
450,589,589
715,124,715
388,404,388
731,530,731
100,499,499
193,36,193
51,500,51
780,80,80
71,633,633
266,409,409
557,331,557
714,463,714
533,428,428
295,643,643
709,569,709
231,410,410
380,210,380
538,74,538
778,58,58
718,380,718
317,294,317
494,441,494
576,39,576
667,369,369
131,214,131
279,186,279
329,235,329
227,213,213
445,734,445
732,118,732
583,160,583
135,162,135
314,107,314
530,49,530
125,683,125
286,321,286
88,537,537
34,701,701
71,716,71
220,266,266
674,511,674
131,338,131
28,786,786
503,45,503
612,309,612
680,453,453
794,785,794
56,307,307
208,504,504
702,75,702
259,698,259
575,123,575
113,541,541
378,116,116
723,447,723
763,724,724
282,532,532
749,95,95
291,470,291
721,278,721
679,337,679
339,454,339
125,10,125
585,546,546
14,162,162
570,560,570
663,360,663
774,450,450
457,296,296
351,418,418
26,110,110
542,516,542
699,218,699
235,248,248
280,541,280
731,575,731
558,499,499
356,214,214
39,15,39
378,351,351
738,692,692
518,699,699
563,578,563
726,728,726
689,154,154
181,148,148
763,86,763
638,602,638
691,238,691
738,722,722
178,135,135
493,747,747
407,724,724
347,405,405
433,462,462
414,302,414
122,266,122
384,699,699
416,706,706
561,251,561
29,217,29
776,762,776
91,368,368
147,224,147
374,125,125
630,643,643
212,116,212
74,108,108
163,679,679
665,258,258
318,22,22
268,458,268
407,416,416
526,315,526
101,632,101
606,395,606
465,589,589
207,400,400
430,44,430
407,315,407
770,159,159
727,188,727
299,635,635
582,96,582
554,650,554
439,757,757
368,99,368
476,3,476
495,563,495
100,289,100
446,544,544
648,112,648
775,88,775
26,162,26
714,184,184
294,470,470
779,544,544
59,275,275
209,303,209
627,230,230
87,697,697
688,304,688
116,151,116
108,10,108
312,196,196
772,104,772
499,191,499
785,607,785
135,157,135
29,212,212
75,149,75
169,731,731
548,313,313
368,307,307
656,576,576
706,474,706
588,510,588
150,234,234
383,107,383
252,306,306
416,536,536
649,629,629
596,643,643
257,255,255
758,527,758
143,67,67
128,459,128
237,447,447
799,20,20
776,641,776
294,477,477
200,687,687
293,213,213
779,411,779
707,277,707
341,68,341
464,734,464
62,163,163
127,262,127
176,366,366
654,164,654
115,177,177
638,359,638
51,157,157
586,751,751
652,202,202
163,118,163
701,583,583
397,371,397
104,621,104
413,257,257
585,633,633
390,490,490
434,682,682
68,659,68
424,641,424
398,199,398
360,301,301
530,267,267
725,481,481
141,487,141
625,349,349
534,487,534
507,740,740
684,661,661
431,244,431
783,787,787
43,439,43
385,274,274
606,15,606
206,637,206
60,773,773
96,710,710
173,160,160
198,231,198
755,466,466
154,159,154
215,139,139
22,213,22
381,147,147
775,113,775
732,731,732
598,330,598
335,213,213
211,643,643
316,76,316
446,381,446
318,338,338
103,358,103
55,692,55
514,732,732
746,108,108
542,319,542
130,147,147
716,677,677
339,725,339
607,577,607
470,310,310
325,493,493
731,47,731
310,65,65
93,783,783
776,606,606
269,216,216
420,508,420
111,8,8
138,468,138
594,632,594
747,512,512
597,105,597
291,55,55
26,778,26
528,464,528
363,670,670
128,652,652
215,601,601
492,545,545
777,516,777
67,263,263
31,761,31
334,9,9
85,195,85
590,557,557
770,336,336
465,698,465
64,702,702
497,244,244
545,439,545
519,187,519
446,30,30
71,97,71
496,549,549
559,273,559
748,141,748
361,283,361
59,162,59
174,753,174
336,249,249
495,276,276
760,662,760
379,799,799
105,436,436
584,567,567
639,737,737
360,311,311
310,776,776
321,255,321
564,750,750
127,645,127
780,788,780
485,680,680
677,632,677
249,491,249
270,557,557
35,614,614
285,432,285
75,342,75
513,364,513
549,118,549
512,87,87
606,436,606
617,30,30
149,632,632
191,349,349
734,162,162
139,623,139
271,311,271
691,742,742
288,508,288
550,716,550
278,366,366
723,771,723
530,394,394
585,181,585
637,276,276
673,637,673
757,413,413
292,52,52
17,116,116
104,217,104
133,289,133
200,689,689
331,332,332
176,530,530
135,779,135
331,772,772
204,647,204
262,468,262
700,704,704
317,606,606
487,772,772
375,522,522
119,568,568
722,440,722
387,224,387
763,778,778
1,26,26
238,596,596
383,698,383
467,123,467
622,182,622
701,83,701
217,320,320
516,468,516
415,732,415
350,11,350
157,28,28
402,9,9
594,601,601
667,192,192
307,752,307
140,316,316
692,602,692
604,131,131
88,770,770
429,69,429
427,267,427
505,289,505
737,59,59
398,785,398
786,608,608
429,576,429
73,76,76
563,528,528
156,320,320
350,710,350
102,297,102
230,554,554
370,409,409
81,151,151
619,25,25
177,455,177
365,77,77
100,563,100
152,579,152
172,789,172
474,61,61
427,656,427
130,154,154
152,582,582
384,799,799
116,351,116
701,106,701
563,394,394
165,139,165
189,599,599
328,341,341
736,723,723
263,374,263
266,435,435
329,69,329
378,260,260
781,471,781
796,206,206
346,94,94
115,723,115
324,783,783
389,156,156
318,706,706
253,494,494
93,88,93
7,328,7
89,439,89
394,26,394
374,54,54
638,495,495
355,414,355
544,265,544
447,221,221
510,663,663
412,14,412
633,769,633
722,60,722
41,296,296
315,511,511
702,109,702
273,53,53
67,741,67
461,514,514
678,407,407
210,462,462
364,281,364
485,268,268
372,665,372
604,209,209
572,303,572
529,614,614
529,305,305
198,584,198
70,512,512
669,82,82
738,359,359
71,768,71
112,595,112
300,568,300
21,181,181
679,728,679
13,642,13
766,562,766
130,51,51
637,68,68
165,356,165
393,255,255
207,231,207
684,413,413
199,190,199
793,641,793
251,740,740
265,212,212
446,310,446
703,652,703
158,157,158
366,531,531
579,668,579
739,449,739
453,730,453
165,566,165
686,439,686
40,161,40
671,329,671
131,758,131
361,463,463
44,579,44
596,439,596
680,262,680
229,140,229
402,435,435
746,779,746
242,106,106
203,416,416
150,384,384
453,392,453
671,596,671
403,451,451
683,244,244
215,516,516
181,654,181
603,563,603
522,760,522
212,720,212
609,387,387
23,79,23
610,215,610
418,605,418
331,135,135
412,477,477
628,349,349
729,633,633
513,274,513
326,676,326
550,331,550
258,187,258
565,616,616
397,694,694
362,13,362
357,743,357
547,792,792
692,595,595
558,292,558
108,426,426
218,285,285
386,79,79
505,96,505
638,216,216
310,216,216
126,494,494
576,231,576
611,531,531
186,712,712
492,114,114
736,478,478
143,627,143
732,599,732
716,390,390
164,194,164
424,124,124
800,684,800
561,594,561
385,48,48
578,29,29
55,667,55
726,428,428
14,16,16
436,401,401
402,411,402
473,650,473
475,372,475
488,60,488
776,485,776
563,95,95
232,292,232
477,284,477
151,666,151
445,740,740
356,308,356
703,40,703
118,335,335
773,126,773
151,321,151
549,165,165
535,736,535
157,239,157
293,136,136
456,753,456
293,775,293
513,688,513
660,403,660
388,674,674
682,660,682
643,586,643
89,392,392
175,597,175
600,301,301
288,521,288
567,430,430
104,592,104
20,793,20
552,137,552
259,310,259
531,10,10
357,61,61
446,491,491
214,75,214
456,522,522
83,742,742
112,285,112
57,178,57
221,265,265
707,350,350
52,741,741
195,358,358
225,514,514
777,505,505
589,739,589
122,390,390
555,559,555
203,406,406
110,225,225
160,128,128
418,493,418
349,71,71
705,645,705
444,368,444
194,30,30
623,547,623
60,569,569
695,94,94
378,152,152
293,772,772
378,356,378
143,435,143
738,83,83
200,677,677
501,62,62
86,60,86
397,327,327
82,149,149
119,470,119
387,776,387
371,61,61
53,368,368
391,534,534
623,186,623
733,197,197
536,98,536
533,660,533
488,329,488
310,574,574
258,219,219
328,370,328
200,45,200
112,798,798
212,766,212
604,730,730
192,642,192
561,256,561
766,620,620
796,697,697
733,561,561
75,8,8
349,595,349
560,125,125
271,36,271
481,267,481
592,115,115
619,628,628
701,137,701
525,433,525
273,553,553
734,42,42
798,519,519
246,515,246
352,395,352
553,724,553
259,142,259
224,43,43
512,648,512
360,404,404
413,625,413
366,787,366
219,488,219
610,570,570
432,57,432
367,478,478
734,296,296
255,394,394
165,712,165
266,712,712
212,169,212
320,272,272
447,148,148
790,62,62
62,307,307
421,754,754
653,434,434
380,308,380
396,390,396
722,16,16
438,613,438
82,358,358
528,508,528
197,599,599
487,174,174
380,622,380
681,595,681
387,553,553
127,171,127
427,208,427
344,259,259
523,731,731
792,625,792
298,8,8
320,718,718
123,752,752
239,597,597
542,581,542
326,212,212
451,426,426
716,408,716
412,495,495
118,684,684
349,706,706
470,453,453
118,313,313
117,264,264
232,37,232
159,447,159
279,224,279
592,390,390
422,109,109
23,214,23
580,494,580
630,384,384
497,416,497
763,448,448
57,607,57
11,790,11
472,444,472
690,389,389
325,391,391
230,505,505
605,728,728
76,628,628
746,465,465
39,302,302
256,215,256
766,206,766
4,150,4
156,26,156
351,60,351
285,441,441
44,666,44
533,132,132
512,435,435
523,210,523
374,529,529
413,564,413
752,119,119
469,501,469
579,599,599
190,345,345
256,295,295
428,357,428
654,735,735
617,106,106
761,463,761
687,609,687
568,511,568
305,170,170
675,411,675
639,665,665
13,356,13
347,784,347
407,181,181
84,375,84
256,567,567
762,652,762
228,646,228
689,72,72
403,753,403
335,231,335
179,665,179
122,570,570
609,460,460
707,528,528
168,446,446
165,789,165
483,323,483
407,512,407
344,172,172
20,227,20
573,475,475
217,551,551
560,761,560
518,612,612
121,536,121
798,530,530
464,258,258
488,303,303
116,501,116
398,275,275
130,325,130
423,675,423
392,70,70
684,119,119
50,406,50
108,725,108
264,744,264
274,461,461
781,179,179
698,458,698
138,539,138
278,793,793
768,583,583
670,544,544
218,275,275
681,2,681
204,773,773
274,181,274
120,462,462
72,122,72
340,482,340
446,332,446
7,10,7
